recipe_id,recipe_name,positive_avg,negative_avg,star_count_avg,star_norm_avg,y_hat,y_hat_linear,review_rank_score
7016814,된장수육,,,,,-0.09684257209300995,1.7851557648717906,
7016815,우거지 감자탕,,,,,0.14549504220485687,1.821287432157371,
7016816,만두전골,,,,,0.0015707723796367645,1.7998288408168903,
7016817,무수분보쌈,,,,,0.06822043657302856,1.8097660661968982,
7016820,참치 카나페,,,,,-0.2618664503097534,1.760551297756031,
7016824,소고기 떡국,,,,,-0.02796456217765808,1.7954252285898558,
7016834,대파 간장계란밥,,,,,0.24101218581199646,1.8355286949629055,
7016836,브라운슈가헤이즐넛라떼,,,,,-0.6393085718154907,1.7042760340363579,
7016837,떡국,,,,,0.006377726793289185,1.8005455404428823,
7016842,짜사이무침,,,,,0.2187250256538391,1.832205759487502,
7016862,생선초밥,,,,,-0.2713128328323364,1.7591428760739607,
7016868,소불고기파스타,,,,,0.18229861557483673,1.8267747126679816,
7016872,새우샐러드,,,,,-0.2202296406030655,1.766759196432899,
7016873,녹두빈대떡,,,,,0.14691294729709625,1.8214988367104106,
7016890,버터구이오징어,,,,,0.01960042491555214,1.8025169972080877,
7016893,파계란국,,,,,0.1727033406496048,1.8253440916638233,
7016895,삼겹살김밥,,,,,-0.05895846337080002,1.7908041493197748,
7016898,매콤 스팸마요덮밥,,,,,0.4253017008304596,1.8630055992815377,
7016900,고등어 두부조림,,,,,0.23025894165039062,1.8339254249075596,
7016902,깻잎나물볶음,0.97,0.03,5.0,1.0,0.26190826296806335,1.8386442249625068,1.94
7016909,계란찜,0.96,0.04,5.0,1.0,0.2196495085954666,1.8323435965713362,1.92
7016914,고구마 닭볶음탕,,,,,0.28716105222702026,1.8424093250778195,
7016922,묵은지볶음,,,,,-0.008469427935779095,1.7983318830361998,
7016923,흑임자크림라떼,,,,,-0.554790735244751,1.71687733969631,
7016926,고구마 피자,0.98,0.02,5.0,1.0,0.009494301863014698,1.8010102105842307,1.96
7016928,들기름 두부지짐,,,,,-0.12066423147916794,1.7816040410767666,
7016935,간장계란비빔밥,,,,,0.08690348267555237,1.8125516412204594,
7016936,일본 카레,0.95,0.05,5.0,1.0,0.24336044490337372,1.835878811953352,1.9
7016939,홍합밥,,,,,-0.2553785443305969,1.7615186212187885,
7016948,양송이 햄버거,,,,,0.03648170456290245,1.8050339353290645,
7016950,고구마튀김,,,,,-0.4614675045013428,1.730791497979191,
7016952,새우 잡채,,,,,0.25296932458877563,1.8373114613783537,
7016963,연근치즈구이,,,,,-0.03970539942383766,1.7936747119551921,
7016964,감자 버터구이,,,,,-0.08259886503219604,1.7872794504000389,
7016972,갈치 간장조림,0.85,0.15,5.0,1.0,0.11841403692960739,1.8172497516049757,1.7
7016973,버터갈릭새우,,,,,0.11558785289525986,1.816828377723283,
7016974,차돌박이된장찌개,0.95,0.05,5.0,1.0,0.2510301470756531,1.83702233698091,1.9
7016979,홍합탕,,,,,-0.04913497716188431,1.7922687958060968,
7016981,냉장족발,,,,,-0.41071557998657227,1.7383584275125346,
7016983,고추장두부찌개,,,,,-0.1036614403128624,1.7841390961284849,
7016993,들깨 무나물볶음,,,,,0.3134201765060425,1.8463244661276697,
7016998,해독주스,,,,,-0.30454105138778687,1.7541886681157097,
7017002,오리주물럭,0.98,0.02,5.0,1.0,0.3953295946121216,1.8585368659696797,1.96
7017003,김치 비지찌개,0.98,0.02,5.0,1.0,0.1672254353761673,1.824527355676159,1.96
7017004,콩나물 무밥,,,,,0.20291699469089508,1.829848838887916,
