recipe_id,recipe_name,positive_avg,negative_avg,star_count_avg,star_norm_avg,y_hat,y_hat_linear,review_rank_score
7016814,된장수육,,,,,-0.09379615634679794,1.786433506333975,
7016815,우거지 감자탕,,,,,0.13823302090168,1.8209114199546779,
7016816,만두전골,,,,,-0.002548493444919586,1.799992271127822,
7016817,무수분보쌈,,,,,0.054527703672647476,1.8084733949991976,
7016820,참치 카나페,,,,,-0.2532055377960205,1.7627463866832844,
7016824,소고기 떡국,,,,,-0.029596667736768723,1.7959731015221245,
7016834,대파 간장계란밥,,,,,0.2370992749929428,1.8356022541376162,
7016836,브라운슈가헤이즐넛라떼,,,,,-0.6469818949699402,1.704233972901899,
7016837,떡국,,,,,0.007982688024640083,1.801557131070598,
7016842,짜사이무침,,,,,0.20768168568611145,1.8312310060252976,
7016862,생선초밥,,,,,-0.26624515652656555,1.7608087905000374,
7016868,소불고기파스타,,,,,0.16485455632209778,1.8248671940067174,
7016872,새우샐러드,,,,,-0.2242797315120697,1.7670445592764634,
7016873,녹두빈대떡,,,,,0.14778786897659302,1.8223312035805663,
7016890,버터구이오징어,,,,,0.019905418157577515,1.8033287654164207,
7016893,파계란국,,,,,0.16649878025054932,1.8251115141876986,
7016895,삼겹살김밥,,,,,-0.055871136486530304,1.7920688991509977,
7016898,매콤 스팸마요덮밥,,,,,0.4167822003364563,1.8623018806784395,
7016900,고등어 두부조림,,,,,0.2232176810503006,1.8335395463241089,
7016902,깻잎나물볶음,0.97,0.03,5.0,1.0,0.25205597281455994,1.8378247148714766,1.94
7016909,계란찜,0.96,0.04,5.0,1.0,0.2189495712518692,1.8329053350464626,1.92
7016914,고구마 닭볶음탕,,,,,0.26456597447395325,1.839683613660509,
7016922,묵은지볶음,,,,,-0.0036343305837363005,1.7998309233200929,
7016923,흑임자크림라떼,,,,,-0.5682932734489441,1.7159265519469373,
7016926,고구마 피자,0.98,0.02,5.0,1.0,0.0011457634391263127,1.8005412118742026,1.96
7016928,들기름 두부지짐,,,,,-0.10007684677839279,1.785500239644213,
7016935,간장계란비빔밥,,,,,0.08206558227539062,1.812565331241966,
7016936,일본 카레,0.95,0.05,5.0,1.0,0.239144966006279,1.8359062295207504,1.9
7016939,홍합밥,,,,,-0.2638172507286072,1.761169560328099,
7016948,양송이 햄버거,,,,,0.02997252345085144,1.8048246668837622,
7016950,고구마튀김,,,,,-0.44810232520103455,1.7337860866003922,
7016952,새우 잡채,,,,,0.2500062584877014,1.8375201416520799,
7016963,연근치즈구이,,,,,-0.0482170395553112,1.7932062444451045,
7016964,감자 버터구이,,,,,-0.08206818252801895,1.788176201253057,
7016972,갈치 간장조림,0.85,0.15,5.0,1.0,0.11334266513586044,1.8172128870966162,1.7
